annual_spend,purchases,customer_id
126.81,2,C020943
126.81,2,C065469
126.81,2,C079285
126.82,3,C050196
126.82,4,C052563
126.83,2,C042642
126.84,4,C014871
126.84,3,C047821
126.84,3,C070130
126.84,4,C072544
126.84,3,C078608
126.85,6,C017870
126.85,2,C035629
126.85,3,C077131
126.86,2,C041760
126.86,4,C059470
126.86,2,C078862
126.87,3,C010907
126.87,2,C025787
126.87,2,C056914
126.87,3,C058208
126.89,2,C005626
126.89,2,C038145
126.89,2,C040287
126.89,3,C046225
126.89,2,C061519
126.89,3,C076630
126.90,3,C011242
126.90,2,C035088
126.90,2,C059502
126.90,4,C069942
126.91,2,C009666
126.91,4,C011406
126.92,3,C066646
126.92,2,C075501
126.92,4,C076908
126.93,3,C007591
126.93,3,C067818
126.94,3,C013602
126.94,2,C069578
126.95,3,C026225
126.95,4,C066581
126.96,4,C012896
126.96,3,C070813
126.97,3,C063314
126.97,4,C078186
126.98,3,C053338
126.99,3,C015284
126.99,3,C041432
126.99,3,C046313
126.99,2,C050637
126.99,3,C068474
126.99,2,C077448
127.00,2,C051401
127.01,2,C012368
127.01,2,C012793
127.01,3,C049752
127.02,3,C010349
127.02,2,C033857
127.02,2,C050470
127.02,4,C073858
127.03,3,C007022
127.03,4,C079018
127.04,4,C021416
127.04,3,C036457
127.04,4,C045225
127.04,2,C055758
127.05,2,C021836
127.05,5,C032198
127.05,3,C054401
127.05,3,C077830
127.06,2,C013247
127.06,3,C026922
127.06,5,C028894
127.06,2,C036499
127.07,2,C031404
127.07,3,C043145
127.07,4,C045532
127.08,2,C017966
127.08,3,C035140
127.09,3,C056830
127.09,2,C074660
127.10,2,C034542
127.10,5,C052628
127.10,4,C072053
127.11,2,C008517
127.12,3,C008585
127.12,3,C021791
127.12,2,C044624
127.13,3,C022474
127.13,3,C027742
127.14,3,C015578
127.14,3,C021857
127.14,3,C027273
127.15,3,C014138
127.15,3,C058886
127.16,2,C050292
127.17,3,C003247
127.17,4,C013437
127.17,2,C018151
127.17,4,C079736
127.18,3,C058008
127.18,3,C077407
127.19,5,C009152
127.20,3,C034428
127.20,3,C056643
127.20,3,C071563
127.21,3,C000494
127.21,3,C019633
127.21,2,C021532
127.21,4,C044905
127.21,2,C068746
127.22,3,C005813
127.22,5,C023551
127.22,2,C030097
127.22,4,C056102
127.23,5,C005711
127.23,2,C033023
127.23,2,C034971
127.23,4,C064075
127.23,4,C065530
127.24,4,C018084
127.24,4,C027133
127.25,4,C000495
127.25,3,C033356
127.25,3,C056674
127.26,4,C021401
127.26,2,C024151
127.26,2,C067756
127.26,3,C077955
127.27,3,C063485
127.27,4,C067930
127.27,3,C072873
127.28,4,C034339
127.28,2,C075448
127.29,4,C020912
127.29,4,C026097
127.29,8,C064480
127.30,4,C020609
127.30,3,C042000
127.30,3,C079034
127.31,3,C039206
127.32,2,C027563
127.32,2,C054267
127.32,2,C060113
127.32,3,C072504
127.33,3,C054558
127.33,2,C077634
127.34,7,C001162
127.34,3,C047866
127.35,4,C013496
127.35,6,C061346
127.35,3,C062150
127.36,3,C019747
127.36,3,C066643
127.37,3,C054731
127.38,2,C032839
127.38,4,C049185
127.38,4,C075970
127.38,2,C078569
127.39,5,C006746
127.39,3,C013666
127.41,2,C048019
127.41,3,C062679
127.42,3,C023877
127.42,2,C032410
127.43,3,C019959
127.43,2,C064560
127.44,3,C003554
127.44,7,C005263
127.44,7,C041454
127.44,3,C068654
127.45,2,C025702
127.45,3,C045755
127.45,2,C052029
127.46,2,C044027
127.47,2,C047506
127.47,4,C051635
127.48,3,C013913
127.48,2,C029603
127.48,4,C037675
127.49,2,C020532
127.49,4,C037318
127.50,3,C001813
127.50,3,C004510
127.50,3,C010724
127.50,3,C039080
127.50,3,C071548
127.51,3,C018184
127.51,3,C035287
127.51,2,C038923
127.51,2,C057852
127.52,3,C024541
127.52,2,C049774
127.52,3,C064208
127.52,2,C072930
127.52,2,C074357
127.53,2,C010380
127.53,2,C022527
127.53,3,C031575
127.53,3,C049899
127.55,3,C051010
127.55,3,C051034
127.55,4,C054525
127.56,2,C002356
127.56,4,C037582
127.56,3,C065022
127.57,2,C049503
127.58,3,C010862
127.58,4,C011648
127.58,5,C021399
127.59,2,C007155
127.59,3,C034584
127.60,3,C028619
127.60,4,C073142
127.61,4,C013458
127.62,3,C056617
127.62,3,C062125
127.63,3,C008873
127.63,3,C026661
127.63,5,C040434
127.63,2,C045029
127.63,4,C077808
127.64,2,C004703
127.64,8,C034541
127.64,2,C079143
127.65,2,C062044
127.66,3,C007710
127.66,4,C030068
127.67,2,C001599
127.67,3,C020629
127.67,3,C020823
127.68,3,C062559
127.69,3,C017234
127.69,1,C048304
127.69,3,C063849
127.71,2,C005591
127.71,3,C027358
127.71,2,C042391
127.71,3,C065592
127.72,4,C004250
127.72,3,C008752
127.72,2,C011700
127.72,3,C028519
127.72,3,C032194
127.72,3,C037442
127.72,4,C071723
127.73,5,C014547
127.74,3,C012190
127.74,3,C036235
127.75,2,C005275
127.75,2,C047471
127.77,3,C025324
127.77,4,C034482
127.77,3,C042321
127.77,4,C057451
127.78,2,C006665
127.78,2,C026119
127.78,3,C034257
127.78,2,C040575
127.79,3,C036295
127.79,4,C068848
127.79,6,C071401
127.80,3,C003571
127.80,3,C006003
127.80,2,C011076
127.80,2,C017272
127.80,4,C030497
127.80,4,C048025
127.80,3,C049351
127.80,2,C076329
127.81,2,C033170
127.81,4,C039159
127.81,5,C043876
127.81,3,C047259
127.82,2,C033579
127.82,2,C067342
127.83,5,C017594
127.83,2,C020945
127.83,2,C039785
127.83,2,C068946
127.84,3,C059918
127.84,2,C066274
127.84,2,C078562
127.85,2,C067936
127.85,3,C076494
127.86,3,C030514
127.86,2,C038927
127.86,3,C053867
127.87,5,C003359
127.87,3,C035219
127.87,4,C049220
127.87,6,C070367
127.87,3,C072301
127.88,4,C005044
127.88,4,C034958
127.88,3,C042808
127.88,2,C049784
127.88,2,C078716
127.89,3,C040881
127.90,4,C029342
127.90,3,C037420
127.90,3,C041383
127.90,3,C072536
127.91,3,C007498
127.91,3,C026789
127.93,3,C002505
127.93,3,C058626
127.93,3,C073418
127.94,3,C071229
127.95,2,C001863
127.95,4,C019715
127.95,3,C029514
127.95,3,C064497
127.95,3,C066883
127.95,4,C073795
127.96,2,C013331
127.96,6,C019770
127.96,3,C051392
127.97,2,C048008
127.97,3,C056642
127.97,3,C076155
127.98,3,C026167
127.98,3,C052727
127.98,2,C054527
127.98,3,C068858
127.99,2,C018211
127.99,3,C049571
127.99,3,C062630
128.00,2,C037410
128.00,2,C067973
128.01,3,C005270
128.03,3,C013548
128.03,3,C024294
128.03,3,C050077
128.03,4,C057165
128.03,3,C073646
128.04,4,C053975
128.05,2,C042464
128.05,3,C057863
128.07,3,C075679
128.08,4,C012000
128.08,2,C038351
128.09,3,C014926
128.09,3,C048743
128.10,4,C052366
128.10,4,C052882
128.10,2,C064876
128.10,2,C073391
128.11,4,C010282
128.12,3,C069965
128.13,2,C020989
128.13,2,C033813
128.13,2,C049367
128.13,3,C056978
128.13,2,C058077
128.13,2,C060059
128.14,2,C002472
128.14,2,C022813
128.14,4,C078537
128.15,3,C010122
128.15,2,C046181
128.15,3,C076890
128.16,4,C023919
128.16,3,C046412
128.16,3,C067798
128.17,2,C006075
128.17,3,C066897
128.18,3,C040895
128.19,4,C049972
128.19,2,C068484
128.20,5,C018623
128.20,1,C055622
128.21,3,C004595
128.21,4,C039441
128.21,4,C053486
128.22,3,C007976
128.22,4,C023482
128.23,2,C024378
128.23,5,C077691
128.24,2,C076964
128.25,2,C076001
128.26,3,C010306
128.26,3,C014542
128.26,2,C036316
128.27,5,C028182
128.28,4,C007566
128.28,4,C009554
128.28,4,C072592
128.30,2,C000500
128.30,2,C009193
128.30,3,C019593
128.30,5,C078315
128.30,3,C079349
128.31,3,C036020
128.31,2,C039593
128.31,1,C077802
128.32,2,C019394
128.32,3,C031357
128.32,3,C033258
128.32,2,C034034
128.33,2,C009661
128.33,3,C039708
128.34,2,C008779
128.34,3,C034516
128.34,4,C056210
128.35,3,C008162
128.35,2,C045241
128.36,3,C047590
128.37,4,C022112
128.37,4,C036976
128.37,4,C058463
128.37,3,C060255
128.37,1,C062272
128.38,3,C024440
128.39,2,C057096
128.39,3,C073990
128.40,7,C005973
128.40,3,C013277
128.40,3,C016207
128.40,3,C025020
128.40,2,C032051
128.40,4,C039749
128.40,2,C041182
128.40,3,C049394
128.40,2,C049884
128.41,2,C006151
128.41,2,C030191
128.42,6,C068644
128.43,4,C056961
128.43,3,C071494
128.44,3,C001259
128.44,4,C007784
128.44,4,C035069
128.44,3,C067739
128.44,7,C074745
128.46,4,C016626
128.46,2,C021826
128.46,5,C063802
128.47,3,C009343
128.47,2,C045183
128.47,3,C052645
128.48,2,C031012
128.48,2,C037325
128.48,3,C045555
128.48,5,C062890
128.49,2,C015434
128.49,3,C043159
128.50,3,C004471
128.50,5,C011310
128.50,2,C049279
128.50,5,C054691
128.51,4,C020744
128.51,4,C040902
128.52,4,C024931
128.52,4,C050119
128.54,4,C035235
128.54,2,C053860
128.55,2,C041619
128.57,3,C031308
128.57,3,C038258
128.57,2,C040601
128.57,4,C045735
128.58,4,C027371
128.59,7,C018788
128.59,2,C038109
128.59,2,C075173
128.60,3,C046932
128.60,3,C058126
128.61,3,C029758
128.61,6,C033987
128.61,6,C050257
128.63,3,C070855
128.64,5,C005193
128.64,3,C006201
128.64,1,C052974
128.64,3,C063311
128.65,2,C012866
128.65,2,C060857
128.66,2,C000042
128.66,1,C075904
128.67,4,C005250
128.67,3,C005534
128.67,2,C006868
128.67,3,C019212
128.67,4,C032113
128.68,5,C003455
128.69,3,C016629
128.69,2,C053180
128.69,3,C064783
128.69,4,C076535
128.70,2,C019757
128.70,2,C064974
128.71,2,C039447
128.71,3,C073394
128.72,3,C016070
128.72,4,C046869
128.72,6,C058577
128.72,2,C068473
128.72,2,C074802
128.74,4,C046543
128.74,3,C049734
128.74,4,C059828
128.75,2,C024629
128.75,2,C039241
128.75,4,C044934
128.76,2,C046445
128.76,4,C058204
128.77,4,C038715
128.77,4,C040986
128.77,3,C051680
128.78,3,C014517
128.78,4,C019316
128.78,3,C019940
128.78,5,C067784
128.78,2,C078021
128.79,5,C062538
128.80,4,C031500
128.80,5,C065546
128.80,2,C066506
128.81,3,C030534
128.81,4,C056238
128.82,3,C003942
128.82,3,C017041
128.82,6,C042302
128.83,4,C002235
128.83,5,C059107
128.83,3,C064492
128.83,3,C069583
128.84,5,C004840
128.84,2,C032146
128.84,4,C048842
128.85,4,C039520
128.86,3,C007119
128.86,2,C017052
128.86,4,C019252
128.86,3,C025392
128.86,3,C037273
128.86,2,C078689
128.87,3,C061672
128.87,3,C063497
128.88,2,C025749
128.88,2,C038740
128.88,3,C049662
128.88,3,C053702
128.88,3,C055406
128.88,3,C070071
128.88,3,C079316
128.89,4,C018441
128.89,2,C041951
128.89,3,C075986
128.90,3,C015138
128.91,4,C001964
128.91,3,C048017
128.91,3,C057401
128.91,4,C058261
128.92,3,C036437
128.92,3,C036986
128.92,4,C079408
128.93,5,C052805
128.93,2,C060001
128.93,2,C063782
128.93,2,C074188
128.93,5,C077164
128.93,3,C077346
128.94,2,C013245
128.94,3,C068386
128.95,2,C007190
128.95,4,C036301
128.96,2,C001313
128.96,2,C047969
128.97,7,C002151
128.97,5,C050621
128.97,2,C054957
128.97,5,C073863
128.97,3,C076457
128.98,2,C048940
128.98,4,C059734
128.99,2,C057597
129.00,3,C028859
129.00,3,C030847
129.00,2,C032636
129.01,4,C053166
129.02,4,C069598
129.03,5,C052023
129.03,5,C064952
129.04,2,C019188
129.04,5,C021740
129.04,3,C032016
129.04,5,C042405
129.04,2,C054840
129.04,3,C077566
129.05,2,C009087
129.05,3,C010051
129.05,3,C044909
129.05,2,C049190
129.06,3,C019920
129.06,3,C037890
129.08,4,C049759
129.08,3,C061781
129.08,3,C063948
129.08,3,C067201
129.09,4,C011330
129.09,3,C025099
129.10,4,C048775
129.10,2,C068157
129.11,4,C023925
129.11,2,C030062
129.12,5,C042492
129.12,3,C066125
129.12,2,C070004
129.13,3,C004189
129.13,3,C040040
129.14,3,C035935
129.14,2,C051108
129.15,3,C017318
129.15,4,C018700
129.15,4,C030382
129.15,3,C038280
129.15,3,C040643
129.15,2,C070333
129.15,3,C078401
129.16,3,C012094
129.16,5,C065234
129.16,2,C072654
129.16,5,C078721
129.18,4,C049652
129.18,2,C073032
129.19,3,C002621
129.19,2,C005114
129.19,2,C011872
129.19,4,C073721
129.20,2,C022834
129.20,3,C037441
129.21,2,C031039
129.21,3,C060628
129.21,3,C074654
129.22,2,C062914
129.22,4,C070335
129.22,3,C078779
129.23,3,C014769
129.23,3,C034260
129.23,3,C034651
129.23,2,C047023
129.23,4,C048691
129.23,3,C069301
129.24,2,C002092
129.24,3,C044474
129.24,3,C051224
129.25,3,C011213
129.25,3,C015299
129.25,3,C016344
129.26,5,C010560
129.26,2,C036669
129.26,2,C054669
129.26,4,C074464
129.26,3,C078128
129.27,3,C001738
129.27,3,C048033
129.27,3,C064781
129.27,5,C072355
129.27,3,C073102
129.28,4,C017731
129.28,4,C035826
129.28,10,C070224
129.29,2,C001468
129.29,3,C037961
129.29,2,C058663
129.29,2,C075040
129.29,3,C075477
129.30,3,C042099
129.30,3,C048647
129.31,2,C015294
129.31,2,C059193
129.31,4,C072125
129.32,3,C071106
129.33,4,C001155
129.33,3,C033039
129.33,2,C062572
129.35,4,C012109
129.35,2,C012296
129.35,4,C050734
129.35,3,C077378
129.36,2,C014046
129.37,3,C065149
129.38,3,C000603
129.38,4,C017286
129.38,3,C025115
129.38,3,C053160
129.38,2,C074022
129.39,4,C005835
129.39,3,C007846
129.39,3,C070207
129.40,4,C036877
129.40,2,C050425
129.41,3,C043083
129.41,3,C054317
129.41,3,C071372
129.41,3,C078302
129.42,2,C023137
129.43,2,C027710
129.43,3,C057971
129.44,5,C046717
129.44,2,C067593
129.44,4,C079676
129.45,4,C003875
129.45,2,C005226
129.45,4,C023928
129.45,2,C029208
129.45,2,C049715
129.45,2,C053267
129.46,2,C025585
129.47,4,C063908
129.47,2,C078033
129.48,2,C016633
129.48,5,C034915
129.48,2,C040078
129.49,3,C046246
129.49,3,C068696
129.50,5,C016306
129.50,2,C019355
129.50,3,C031862
129.50,5,C078260
129.51,2,C001674
129.51,2,C008819
129.51,3,C023382
129.51,3,C059229
129.52,2,C044578
129.52,3,C051610
129.52,3,C070177
129.53,2,C023949
129.53,3,C032727
129.54,2,C013996
129.54,3,C076084
129.55,3,C027143
129.55,3,C030042
129.56,4,C005496
129.56,3,C075200
129.57,3,C006659
129.57,4,C006873
129.57,4,C038742
129.57,3,C071130
129.58,2,C021615
129.59,4,C003933
129.59,6,C024705
129.59,3,C037611
129.59,4,C055347
129.59,3,C076025
129.60,6,C025477
129.60,3,C042705
129.60,3,C075449
129.61,3,C022925
129.61,3,C027537
129.61,4,C048064
129.61,4,C050900
129.61,4,C078000
129.62,3,C030314
129.63,3,C066057
129.64,3,C000115
129.64,2,C013794
129.64,4,C060293
129.64,3,C064549
129.65,2,C018063
129.65,2,C045590
129.65,2,C056864
129.66,4,C000168
129.66,3,C012632
129.66,2,C015664
129.67,3,C011697
129.67,4,C042331
129.67,3,C058454
129.68,3,C005903
129.68,3,C057092
129.69,5,C026963
129.69,3,C028004
129.69,3,C058035
129.69,2,C074967
129.70,2,C012117
129.70,2,C041736
129.70,3,C049128
129.70,5,C050423
129.70,3,C059293
129.70,2,C069907
129.71,2,C018716
129.71,3,C068045
129.72,3,C071735
129.73,3,C011522
129.73,3,C036050
129.73,2,C056073
129.74,3,C016061
129.74,2,C056644
129.75,3,C017620
129.76,3,C042200
129.76,2,C044499
129.76,2,C053164
129.77,3,C028286
129.77,5,C039762
129.77,2,C060261
129.77,3,C076933
129.78,3,C024260
129.78,3,C035044
129.79,2,C016411
129.79,2,C019986
129.79,3,C058778
129.80,3,C003743
129.80,2,C005344
129.81,3,C009873
129.81,2,C035367
129.82,3,C023980
129.82,4,C040692
129.82,3,C051380
129.83,2,C018917
129.83,5,C073096
129.85,5,C024866
129.85,3,C028095
129.85,4,C078850
129.86,2,C004931
129.87,3,C013693
129.87,2,C038360
129.87,2,C044281
129.88,3,C054229
129.89,3,C014801
129.89,3,C028086
129.89,2,C033983
129.89,3,C073289
129.90,2,C000671
129.90,3,C013483
129.91,3,C074913
129.92,5,C032447
129.92,2,C061975
129.92,4,C079267
129.93,7,C006187
129.93,5,C017685
129.93,1,C018570
129.93,3,C027925
129.94,3,C004559
129.94,2,C020930
129.94,2,C021600
129.94,2,C024667
129.95,5,C017269
129.95,4,C035277
129.95,4,C038460
129.95,2,C064219
129.96,2,C012637
129.96,2,C048965
129.97,3,C027582
129.97,2,C077424
129.98,2,C037248
129.98,5,C041065
129.99,2,C044312
129.99,4,C072262
130.00,6,C051841
130.00,4,C063514
130.01,2,C006908
130.01,4,C065126
130.01,3,C066686
130.02,3,C013322
130.02,1,C061020
130.02,4,C063780
130.03,4,C018561
130.04,5,C021609
130.04,6,C078169
130.06,3,C033308
130.06,6,C076783
130.07,2,C045363
130.08,3,C008098
130.08,4,C023900
130.08,3,C025321
130.08,2,C047042
130.08,2,C058278
130.08,3,C077550
130.08,2,C077804
130.09,1,C001324
130.09,3,C005726
130.09,4,C040972
130.09,3,C051861
130.09,3,C074889
130.10,2,C028710
130.11,2,C024441
130.11,4,C028293
130.11,4,C033715
130.11,3,C040001
130.11,3,C064994
130.12,5,C007891
130.12,7,C015397
130.13,3,C002623
130.13,2,C011817
130.13,2,C029214
130.14,2,C001902
130.14,3,C042060
130.14,3,C068098
130.15,2,C062353
130.15,3,C076060
130.16,2,C007395
130.16,2,C008761
130.16,3,C011845
130.16,5,C032473
130.16,3,C046838
130.16,6,C065393
130.17,3,C018227
130.17,6,C042490
130.17,3,C047599
130.18,2,C003382
130.18,2,C029764
130.18,3,C036147
130.19,3,C015156
130.19,3,C034088
130.19,4,C057548
130.19,5,C079174
130.20,3,C008661
130.20,2,C009815
130.20,3,C018550
130.20,3,C025618
130.20,2,C049688
130.20,3,C055755
130.20,4,C057434
130.21,3,C058234
130.21,4,C062893
130.21,4,C071347
130.21,4,C073562
130.22,5,C023049
130.22,4,C029672
130.22,2,C060648
130.23,4,C051390
130.24,4,C002175
130.24,3,C067598
130.26,3,C003604
130.26,3,C051389
130.26,4,C055690
130.26,3,C056444
130.27,2,C031490
130.27,3,C039915
130.27,2,C078383
130.28,3,C018170
130.28,2,C051253
130.28,3,C061865
130.28,3,C070721
130.29,2,C042394
130.30,3,C015719
130.30,4,C016805
130.30,4,C031752
130.30,2,C066819
130.31,4,C005441
130.31,3,C019484
130.31,3,C047625
130.31,3,C075140
130.32,3,C015282
130.32,3,C072941
130.33,4,C019431
130.33,5,C078526
130.34,5,C028654
130.34,3,C034442
130.34,4,C045412
130.35,3,C034025
130.35,3,C043836
130.36,3,C076725
130.37,3,C002860
130.37,3,C006937
130.37,3,C019204
130.37,2,C022212
130.37,5,C026844
130.37,5,C028683
130.37,2,C045894
130.38,2,C033130
130.38,3,C063789
130.38,3,C076821
130.39,3,C018396
130.39,4,C028777
130.39,4,C054283
130.39,2,C055981
130.39,3,C068680
130.39,2,C070083
130.40,4,C036900
130.40,3,C050248
130.40,3,C075539
130.40,2,C075948
130.40,2,C079312
130.41,2,C034246
130.41,2,C078124
130.44,3,C050038
130.44,2,C052978
130.45,3,C001825
130.45,2,C010535
130.45,7,C027838
130.45,2,C029402
130.45,3,C038539
130.45,2,C041656
130.45,3,C058922
130.46,4,C056898
130.47,2,C036672
130.48,5,C053001
130.49,5,C026610
130.49,3,C058843
130.50,4,C004752
130.50,4,C074822
130.51,3,C013885
130.51,4,C014545
130.51,2,C022786
130.51,3,C066044
130.51,3,C071822
130.52,2,C008017
130.52,2,C047820
130.52,5,C070023
130.53,5,C003857
130.53,4,C032396
130.54,2,C006692
130.54,3,C009564
130.54,3,C049877
130.55,4,C009731
130.55,3,C046568
130.55,3,C052957
130.56,3,C005515
130.56,2,C035238
130.56,2,C038247
130.56,5,C077746
130.57,4,C007457
130.57,4,C053943
130.57,3,C057100
130.58,2,C001179
130.58,5,C058586
130.58,3,C068993
130.58,4,C070726
130.59,2,C048951
130.59,2,C073919
130.60,3,C019288
130.60,5,C048758
130.61,7,C041067
130.62,4,C021672
130.62,3,C022780
130.62,4,C033590
130.62,3,C049245
130.63,3,C003208
130.63,2,C006773
130.64,3,C002696
130.64,4,C013802
130.64,3,C028835
130.64,2,C038026
130.64,4,C046924
130.65,3,C016100
130.65,2,C031820
130.65,2,C039361
130.65,3,C055069
130.65,2,C056559
130.66,3,C036074
130.66,4,C073946
130.67,2,C002230
130.67,2,C073316
130.68,4,C040497
130.68,4,C059550
130.69,3,C020694
130.69,2,C062624
130.70,3,C057294
130.70,6,C065151
130.70,3,C072849
130.70,5,C076884
130.71,3,C005613
130.71,4,C041991
130.71,5,C042538
130.71,3,C054974
130.72,2,C010426
130.72,2,C062700
130.72,4,C064109
130.72,2,C069362
130.72,4,C078303
130.73,2,C010991
130.73,3,C023009
130.73,4,C063503
130.73,4,C066309
130.73,2,C076655
130.74,2,C027585
130.74,3,C056474
130.74,3,C056482
130.74,5,C060444
130.75,2,C001609
130.75,4,C005089
130.75,3,C042776
130.75,3,C067562
130.76,2,C000263
130.76,2,C025789
130.76,6,C037167
130.76,3,C042204
130.76,4,C042910
130.76,2,C077503
130.77,3,C004955
130.77,4,C005795
130.77,6,C029160
130.77,3,C041459
130.77,3,C065818
130.78,4,C005212
130.78,2,C024215
130.78,2,C068267
130.79,2,C001166
130.80,2,C006636
130.80,3,C020954
130.80,4,C055161
130.80,6,C064636
130.81,3,C062340
130.82,2,C017663
130.83,2,C010227
130.83,2,C043222
130.83,6,C071109
130.84,5,C016768
130.84,4,C043372
130.84,3,C051681
130.85,5,C018892
130.85,3,C041446
130.85,2,C068096
130.86,5,C042932
130.87,2,C025194
130.87,2,C032598
130.87,4,C065706
130.88,2,C020568
130.88,2,C041768
130.88,4,C044349
130.88,5,C056808
130.88,4,C069895
130.89,2,C003906
130.89,4,C048560
130.89,4,C058639
130.90,4,C005503
130.90,3,C026209
130.90,2,C029934
130.90,3,C038743
130.91,2,C030632
130.91,2,C037097
130.91,3,C055572
130.92,4,C029082
130.92,3,C063529
130.92,3,C078762
130.93,2,C003070
130.93,3,C010886
130.93,3,C017368
130.93,2,C026417
130.93,2,C027499
130.93,3,C072951
130.94,3,C029610
130.94,4,C036327
130.95,5,C056529
130.95,2,C070161
130.96,3,C018607
130.96,5,C032184
130.96,4,C075911
130.96,2,C076334
130.97,3,C063224
130.97,3,C076332
130.99,3,C014639
130.99,2,C039380
131.00,3,C053576
131.00,5,C060493
131.01,2,C011653
131.01,2,C022954
131.01,2,C047557
131.02,2,C040445
131.02,5,C057405
131.02,3,C072128
131.02,3,C077477
131.03,5,C007176
131.03,2,C019080
131.03,2,C035771
131.04,3,C051467
131.05,3,C008628
131.05,2,C011959
131.05,4,C027263
131.05,4,C036564
131.06,3,C007806
131.06,5,C065132
131.06,3,C066194
131.07,3,C013455
131.07,3,C039036
131.08,4,C031395
131.08,4,C057525
131.08,3,C073447
131.09,4,C020800
131.09,4,C041380
131.09,5,C041888
131.10,2,C011823
131.10,3,C024726
131.10,2,C044673
131.11,4,C034362
131.11,2,C035068
131.11,2,C076625
131.12,2,C022572
131.12,3,C048895
131.13,3,C033100
131.13,3,C046657
131.14,4,C018829
131.14,3,C021868
131.14,4,C025963
131.14,7,C072475
131.14,5,C078334
131.15,3,C046378
131.15,4,C063128
131.16,5,C031352
131.17,3,C023161
131.18,2,C075767
131.19,4,C014656
131.19,2,C025274
131.19,5,C030952
131.19,3,C064643
131.20,2,C016532
131.20,5,C045631
131.20,3,C051553
131.21,3,C008120
131.21,2,C040413
131.22,2,C005949
131.23,3,C017565
131.23,3,C046823
131.23,4,C053442
131.24,2,C010406
131.24,7,C022604
131.25,2,C020437
131.26,3,C022493
131.26,6,C056693
131.26,2,C058011
131.27,4,C003252
131.27,2,C039563
131.27,2,C053821
131.28,2,C055834
131.28,3,C056156
131.29,3,C000551
131.29,5,C001368
131.29,3,C001382
131.29,3,C060771
131.29,2,C076687
131.30,2,C000563
131.30,3,C013947
131.30,4,C015022
131.30,2,C074124
131.31,2,C019255
131.31,4,C044897
131.32,4,C007993
131.32,2,C010436
131.32,8,C028867
131.32,3,C046738
131.33,4,C051733
131.33,2,C056165
131.34,3,C003263
131.34,4,C063153
131.34,2,C071692
131.35,3,C006562
131.35,3,C021156
131.35,3,C060152
131.35,3,C064688
131.35,3,C068511
131.36,2,C005245
131.36,2,C075386
131.36,7,C075731
131.37,2,C030275
131.37,5,C062041
131.37,3,C066476
131.38,4,C016908
131.38,6,C042443
131.39,3,C027860
131.39,3,C033040
131.40,3,C036837
131.40,3,C052878
131.40,3,C059891
131.40,2,C067718
131.41,3,C069094
131.42,4,C016752
131.43,3,C001343
131.44,2,C019655
131.44,3,C047966
131.45,3,C059318
131.45,4,C059549
131.46,4,C026780
131.46,6,C046677
131.46,2,C073254
131.47,4,C026185
131.47,4,C030789
131.47,3,C034132
131.47,2,C053877
131.48,2,C023550
131.48,4,C062853
131.48,2,C063019
131.48,2,C063394
131.49,2,C014124
131.49,3,C038440
131.49,2,C056321
131.49,2,C059124
131.49,2,C060265
131.49,2,C077050
131.50,2,C013282
131.50,3,C062931
131.51,4,C034111
131.51,4,C039659
131.51,4,C047669
131.51,5,C066075
131.51,2,C076749
131.52,3,C026067
131.53,3,C058166
131.54,3,C038121
131.55,4,C055707
131.56,3,C031138
131.56,5,C074165
131.56,4,C078068
131.57,3,C026513
131.60,3,C038627
131.60,4,C073916
131.61,3,C001594
131.61,2,C068965
131.63,4,C029757
131.63,3,C033331
131.63,4,C033869
131.63,2,C039942
131.63,6,C045846
131.63,2,C061968
131.63,2,C068582
131.64,3,C010807
131.64,3,C019738
131.64,2,C071398
131.65,4,C003550
131.65,2,C031558
131.65,2,C043484
131.65,3,C059552
131.66,3,C032438
131.66,3,C037235
131.67,3,C074137
131.68,6,C015814
131.68,4,C051267
131.68,3,C062833
131.68,6,C069904
131.69,4,C031534
131.69,5,C037319
131.69,2,C065476
131.71,3,C005005
131.71,5,C069812
131.72,2,C028515
131.72,1,C046256
131.73,4,C006287
131.73,2,C013492
131.73,3,C020441
131.73,2,C060298
131.75,2,C005922
131.75,2,C012282
131.75,2,C027333
131.75,2,C051590
131.75,2,C062739
131.75,6,C064151
131.76,3,C053934
131.76,4,C067092
131.76,2,C072974
131.76,4,C079832
131.77,2,C030015
131.78,2,C000031
131.78,5,C051128
131.78,5,C058070
131.79,4,C033116
131.79,2,C053640
131.80,2,C015067
131.80,2,C029932
131.80,3,C062654
131.80,5,C070022
131.81,4,C032807
131.81,3,C053415
131.81,2,C077299
131.82,3,C005575
131.82,3,C009616
131.82,3,C017549
131.82,2,C028192
131.82,2,C079654
131.83,3,C008063
131.83,3,C026492
131.83,4,C026720
131.83,2,C045178
131.84,2,C016172
131.84,3,C020357
131.84,3,C045551
131.84,4,C055342
131.86,4,C007209
131.86,4,C021173
131.86,2,C022127
131.86,3,C031513
131.86,2,C061785
131.86,5,C070664
131.87,3,C029400
131.87,3,C036412
131.88,5,C000053
131.88,5,C030057
131.88,3,C055257
131.88,5,C069615
131.88,2,C078164
131.89,5,C028134
131.89,2,C052142
131.89,3,C073803
131.89,3,C078368
131.90,2,C006445
131.90,3,C052042
131.90,3,C060890
131.91,2,C048639
131.91,4,C061143
131.91,4,C066682
131.92,2,C027679
131.92,3,C028110
131.92,5,C029818
131.92,4,C043858
131.92,3,C059047
131.93,3,C042010
